1.078281e+02	1.753472e+02	2.060026e+02	2.064506e+02	1.882948e+02	1.768344e+02	1.798784e+02	1.920751e+02	2.037281e+02	2.040707e+02	1.999818e+02	2.003944e+02	2.028966e+02	2.037480e+02	2.029284e+02	2.005726e+02	1.976033e+02	1.967014e+02	1.997753e+02	2.067233e+02	2.126304e+02	2.153342e+02	2.151331e+02	2.111628e+02	1.999668e+02	1.755249e+02	1.446416e+02	1.355796e+02	1.573324e+02	1.846120e+02	1.846443e+02	1.247286e+02	
1.085876e+02	1.765381e+02	2.071292e+02	2.071890e+02	1.884871e+02	1.765292e+02	1.793506e+02	1.921891e+02	2.061548e+02	2.086571e+02	2.034291e+02	1.994223e+02	1.957122e+02	1.889448e+02	1.810146e+02	1.748122e+02	1.707851e+02	1.736047e+02	1.853576e+02	2.010996e+02	2.109296e+02	2.117538e+02	2.079872e+02	2.020303e+02	1.867519e+02	1.596407e+02	1.362548e+02	1.426376e+02	1.729541e+02	1.959860e+02	1.882662e+02	1.246845e+02	
1.093969e+02	1.773252e+02	2.076890e+02	2.076966e+02	1.886202e+02	1.760636e+02	1.783849e+02	1.897661e+02	2.017194e+02	2.040817e+02	1.973166e+02	1.864268e+02	1.737586e+02	1.596915e+02	1.484097e+02	1.458291e+02	1.509618e+02	1.654879e+02	1.866784e+02	2.047009e+02	2.112314e+02	2.045711e+02	1.929718e+02	1.834078e+02	1.652693e+02	1.410694e+02	1.326253e+02	1.535116e+02	1.850389e+02	2.014546e+02	1.888125e+02	1.239438e+02	
1.096531e+02	1.771282e+02	2.073471e+02	2.079653e+02	1.891438e+02	1.760721e+02	1.774210e+02	1.855772e+02	1.925012e+02	1.923742e+02	1.821668e+02	1.629311e+02	1.425508e+02	1.271774e+02	1.214591e+02	1.317679e+02	1.538802e+02	1.792487e+02	2.007831e+02	2.136971e+02	2.143215e+02	1.989803e+02	1.772293e+02	1.614419e+02	1.417263e+02	1.258776e+02	1.340198e+02	1.645765e+02	1.930340e+02	2.035267e+02	1.882691e+02	1.231872e+02	
1.093930e+02	1.763503e+02	2.065171e+02	2.080793e+02	1.901454e+02	1.771010e+02	1.780413e+02	1.846133e+02	1.880145e+02	1.829750e+02	1.660413e+02	1.411211e+02	1.200315e+02	1.104087e+02	1.160863e+02	1.398518e+02	1.715829e+02	1.971398e+02	2.130812e+02	2.214702e+02	2.181583e+02	1.957942e+02	1.656297e+02	1.453818e+02	1.278870e+02	1.228192e+02	1.434357e+02	1.762846e+02	1.983525e+02	2.033078e+02	1.862849e+02	1.216887e+02	
1.087775e+02	1.752504e+02	2.056068e+02	2.082415e+02	1.914025e+02	1.786806e+02	1.794100e+02	1.849815e+02	1.846225e+02	1.725970e+02	1.506040e+02	1.278065e+02	1.131750e+02	1.132097e+02	1.317927e+02	1.616950e+02	1.878403e+02	2.047665e+02	2.162973e+02	2.229766e+02	2.165278e+02	1.909716e+02	1.613334e+02	1.433770e+02	1.286489e+02	1.301540e+02	1.570228e+02	1.871013e+02	2.017589e+02	2.017917e+02	1.831011e+02	1.191836e+02	
1.071391e+02	1.730307e+02	2.045110e+02	2.090889e+02	1.935852e+02	1.804739e+02	1.786133e+02	1.787426e+02	1.704657e+02	1.534439e+02	1.345414e+02	1.204061e+02	1.153761e+02	1.267976e+02	1.547962e+02	1.817126e+02	1.961950e+02	2.050875e+02	2.138680e+02	2.184993e+02	2.091528e+02	1.842061e+02	1.607759e+02	1.481869e+02	1.352817e+02	1.394424e+02	1.676209e+02	1.933379e+02	2.027362e+02	2.004196e+02	1.812596e+02	1.177215e+02	
1.037441e+02	1.687588e+02	2.024408e+02	2.100890e+02	1.960706e+02	1.805661e+02	1.716211e+02	1.623647e+02	1.472602e+02	1.318677e+02	1.224676e+02	1.178760e+02	1.220947e+02	1.429875e+02	1.733743e+02	1.950710e+02	2.041190e+02	2.096643e+02	2.145202e+02	2.153052e+02	2.049013e+02	1.820079e+02	1.608510e+02	1.502374e+02	1.412852e+02	1.500312e+02	1.766891e+02	1.962324e+02	2.017739e+02	2.000464e+02	1.835295e+02	1.204490e+02	
9.860942e+01	1.624223e+02	1.986102e+02	2.093342e+02	1.960460e+02	1.758337e+02	1.576132e+02	1.428512e+02	1.298447e+02	1.196477e+02	1.182703e+02	1.234563e+02	1.358142e+02	1.587996e+02	1.847559e+02	2.041060e+02	2.140414e+02	2.178436e+02	2.181596e+02	2.159802e+02	2.059596e+02	1.829012e+02	1.579843e+02	1.461764e+02	1.451144e+02	1.620067e+02	1.856318e+02	1.976556e+02	2.004760e+02	2.021705e+02	1.912784e+02	1.282789e+02	
9.336449e+01	1.560298e+02	1.943775e+02	2.074479e+02	1.942164e+02	1.696885e+02	1.459528e+02	1.322836e+02	1.248269e+02	1.163917e+02	1.171472e+02	1.300183e+02	1.465376e+02	1.646584e+02	1.864664e+02	2.075140e+02	2.196718e+02	2.221375e+02	2.197625e+02	2.161183e+02	2.050821e+02	1.786821e+02	1.481224e+02	1.350473e+02	1.435336e+02	1.692025e+02	1.907194e+02	1.977498e+02	2.008161e+02	2.074800e+02	2.006246e+02	1.358791e+02	
8.972614e+01	1.520898e+02	1.924299e+02	2.072492e+02	1.941095e+02	1.673288e+02	1.418445e+02	1.304500e+02	1.266510e+02	1.189082e+02	1.174150e+02	1.282193e+02	1.413609e+02	1.552019e+02	1.791392e+02	2.051413e+02	2.191906e+02	2.212105e+02	2.185234e+02	2.135568e+02	1.978792e+02	1.662230e+02	1.343487e+02	1.249362e+02	1.428907e+02	1.735866e+02	1.925611e+02	1.973858e+02	2.031822e+02	2.145782e+02	2.082231e+02	1.402143e+02	
8.569569e+01	1.483781e+02	1.914577e+02	2.080058e+02	1.945452e+02	1.651619e+02	1.368254e+02	1.256520e+02	1.262620e+02	1.255143e+02	1.248549e+02	1.254406e+02	1.285620e+02	1.407002e+02	1.684518e+02	1.985899e+02	2.144237e+02	2.170096e+02	2.151746e+02	2.080719e+02	1.857839e+02	1.513982e+02	1.268483e+02	1.280385e+02	1.533668e+02	1.814984e+02	1.940642e+02	1.964493e+02	2.043793e+02	2.190418e+02	2.124866e+02	1.421924e+02	
7.937299e+01	1.417093e+02	1.882033e+02	2.066489e+02	1.916532e+02	1.589738e+02	1.290602e+02	1.193052e+02	1.247078e+02	1.325216e+02	1.351375e+02	1.261249e+02	1.198971e+02	1.293845e+02	1.554159e+02	1.858837e+02	2.048797e+02	2.109627e+02	2.102456e+02	1.987169e+02	1.707787e+02	1.407109e+02	1.293145e+02	1.409634e+02	1.682437e+02	1.893290e+02	1.944714e+02	1.939043e+02	2.024837e+02	2.194296e+02	2.136786e+02	1.427657e+02	
7.424634e+01	1.351852e+02	1.835535e+02	2.025868e+02	1.837739e+02	1.475331e+02	1.204695e+02	1.154705e+02	1.241050e+02	1.342657e+02	1.359263e+02	1.227251e+02	1.128070e+02	1.187016e+02	1.391006e+02	1.667885e+02	1.904921e+02	2.047668e+02	2.070466e+02	1.902909e+02	1.580044e+02	1.347667e+02	1.342856e+02	1.505396e+02	1.751976e+02	1.904124e+02	1.913775e+02	1.895699e+02	1.990618e+02	2.172922e+02	2.112077e+02	1.401914e+02	
7.588673e+01	1.355457e+02	1.816310e+02	1.985544e+02	1.749201e+02	1.346804e+02	1.111176e+02	1.111850e+02	1.217888e+02	1.309320e+02	1.303197e+02	1.180922e+02	1.083348e+02	1.111155e+02	1.267710e+02	1.518755e+02	1.795277e+02	2.012703e+02	2.081759e+02	1.931491e+02	1.630829e+02	1.421028e+02	1.408441e+02	1.534965e+02	1.737352e+02	1.855158e+02	1.852598e+02	1.854048e+02	1.975944e+02	2.137885e+02	2.021492e+02	1.308447e+02	
8.264205e+01	1.429960e+02	1.841690e+02	1.977575e+02	1.714838e+02	1.275834e+02	1.042172e+02	1.067724e+02	1.189156e+02	1.295132e+02	1.316815e+02	1.228494e+02	1.126688e+02	1.130022e+02	1.272315e+02	1.525717e+02	1.820070e+02	2.046807e+02	2.138559e+02	2.075561e+02	1.883245e+02	1.674207e+02	1.549161e+02	1.564282e+02	1.711918e+02	1.810752e+02	1.818585e+02	1.868934e+02	2.014135e+02	2.098286e+02	1.878766e+02	1.171273e+02	
8.600948e+01	1.496273e+02	1.885146e+02	2.003591e+02	1.744259e+02	1.280580e+02	1.010231e+02	1.014566e+02	1.138916e+02	1.276359e+02	1.350862e+02	1.307338e+02	1.210611e+02	1.217740e+02	1.378618e+02	1.633996e+02	1.912077e+02	2.106539e+02	2.191455e+02	2.199651e+02	2.129891e+02	1.966760e+02	1.743268e+02	1.619898e+02	1.702760e+02	1.803667e+02	1.857860e+02	1.967980e+02	2.090738e+02	2.056847e+02	1.756543e+02	1.076506e+02	
8.405485e+01	1.504049e+02	1.898494e+02	2.017450e+02	1.773273e+02	1.309724e+02	1.009950e+02	9.685587e+01	1.067951e+02	1.214608e+02	1.303043e+02	1.281320e+02	1.226841e+02	1.300822e+02	1.519924e+02	1.768294e+02	1.998081e+02	2.146637e+02	2.210393e+02	2.239492e+02	2.241548e+02	2.154134e+02	1.921647e+02	1.703060e+02	1.706338e+02	1.803842e+02	1.917254e+02	2.072152e+02	2.135058e+02	1.994737e+02	1.668122e+02	1.029109e+02	
8.232102e+01	1.484677e+02	1.871713e+02	1.989097e+02	1.758382e+02	1.325386e+02	1.044600e+02	9.787425e+01	1.032550e+02	1.143865e+02	1.189250e+02	1.156736e+02	1.181001e+02	1.371714e+02	1.662147e+02	1.903160e+02	2.075932e+02	2.173820e+02	2.211509e+02	2.234522e+02	2.259192e+02	2.233528e+02	2.067517e+02	1.831794e+02	1.730767e+02	1.770258e+02	1.904312e+02	2.067398e+02	2.075572e+02	1.886023e+02	1.578282e+02	9.879238e+01	
8.331673e+01	1.466801e+02	1.817609e+02	1.913674e+02	1.683676e+02	1.296198e+02	1.067471e+02	1.007078e+02	1.024947e+02	1.093898e+02	1.099869e+02	1.068052e+02	1.178148e+02	1.465867e+02	1.781247e+02	1.999808e+02	2.124735e+02	2.179150e+02	2.193309e+02	2.205696e+02	2.232200e+02	2.244897e+02	2.164871e+02	1.958630e+02	1.746651e+02	1.678383e+02	1.775935e+02	1.904627e+02	1.872077e+02	1.698134e+02	1.452671e+02	9.272756e+01	
7.849702e+01	1.344607e+02	1.635898e+02	1.693412e+02	1.462068e+02	1.134517e+02	9.667514e+01	9.235757e+01	9.274124e+01	9.761497e+01	9.838309e+01	9.879448e+01	1.157222e+02	1.464330e+02	1.733508e+02	1.900896e+02	1.987075e+02	2.014845e+02	2.015134e+02	2.020170e+02	2.042424e+02	2.068269e+02	2.039257e+02	1.872287e+02	1.617207e+02	1.477776e+02	1.514255e+02	1.579076e+02	1.520181e+02	1.402835e+02	1.241279e+02	8.053677e+01	
5.126080e+01	8.715021e+01	1.056173e+02	1.080902e+02	9.153971e+01	7.090970e+01	6.145280e+01	5.914413e+01	5.937715e+01	6.240486e+01	6.359455e+01	6.648300e+01	8.089881e+01	1.019826e+02	1.179048e+02	1.269797e+02	1.314932e+02	1.327162e+02	1.324296e+02	1.326109e+02	1.339640e+02	1.357503e+02	1.345155e+02	1.239539e+02	1.062552e+02	9.575462e+01	9.599199e+01	9.705971e+01	9.206201e+01	8.663085e+01	7.851187e+01	5.121721e+01	
